Incident energy 
0.03070313 525.1839
0.03340469 500.6197
0.03610625 478.7437
0.03880782 459.0837
0.04150938 441.2462
0.04421094 424.9547
0.0469125 410.0099
0.05 394.3632
0.053125 379.8745
0.05625 366.5622
0.059375 354.2791
0.0625 342.9036
0.065625 332.3342
0.06875 322.4892
0.071875 313.3047
0.075 304.7194
0.08125 289.0612
0.0875 275.1218
0.09375 262.6772
0.1 251.517
0.1078771 239.0327
0.1157541 228.0742
0.1236312 218.4343
0.1315082 209.9592
0.1393853 202.5316
0.1472623 196.0638
0.1551393 190.4913
0.1630163 185.77
0.1722623 181.2776
0.1815082 177.9027
0.1907541 175.6587
0.2 174.5502
0.2057649 174.4255
0.2115297 174.7346
0.2172946 175.4729
0.2230594 176.6246
0.2345891 180.0298
0.2461188 184.4835
0.2530366 187.3381
0.2599544 190.0461
0.2668722 192.3287
0.2703311 193.2222
0.27379 193.9071
0.2789238 194.4789
0.2840575 194.4545
0.2885496 193.9056
0.2930416 192.8504
0.2975337 191.2942
0.3020257 189.2595
0.3065178 186.7835
0.3110098 183.9161
0.3199938 177.2596
0.3289779 169.8128
0.3379619 162.0177
0.346946 154.2183
0.35593 146.6767
0.3621206 141.7209
0.3683111 136.9981
0.3745016 132.5228
0.3806921 128.2997
0.3868826 124.3259
0.3930731 120.5942
0.3992636 117.0946
0.4054541 113.8151
0.4099563 111.5601
0.4155841 108.8843
0.4212118 106.3566
0.4268396 103.9667
0.4324673 101.7059
0.4380951 99.56613
0.4437228 97.53924
0.4493505 95.61746
0.4549782 93.79356
0.4662337 90.41423
0.4774891 87.3604
0.5 82.0804
0.53125 76.0687
0.5625 71.21512
0.59375 67.26838
0.625 64.03228
0.65625 61.37696
0.6875 59.21709
0.71875 57.49954
0.75 56.19684
0.78125 55.30468
0.8125 54.84296
0.84375 54.86055
0.875 55.44513
0.90625 56.73993
0.9375 58.93044
0.953125 60.46787
0.96875 62.40515
0.984375 64.80376
1.0 67.74734
1.019013 72.22346
1.028519 74.88898
1.038025 77.8666
1.050047 82.09387
1.062069 86.81455
1.074091 91.91559
1.086113 97.14145
1.110157 106.0809
1.122179 108.3268
1.1342 107.9499
1.14465 105.0728
1.1551 99.8263
1.168163 90.5356
1.181225 79.43138
1.194288 67.94877
1.20735 57.2547
1.217932 49.64993
1.228513 43.14075
1.239094 37.70798
1.249675 33.26697
1.260257 29.73252
1.270838 27.05887
1.281419 25.2227
1.292 24.14472
1.306 23.49269
1.313 23.2799
1.32 23.02874
1.333883 22.28278
1.347766 21.28878
1.361649 20.2813
1.375532 19.40613
1.389415 18.68942
1.403298 18.10694
1.431063 17.23666
1.458829 16.63244
1.486594 16.1851
1.51436 15.82703
1.542125 15.53447
1.58375 15.17471
1.625375 14.87446
1.667 14.61253
1.708625 14.37899
1.75025 14.17123
1.791875 13.99227
1.812688 13.91777
1.8335 13.85862
1.854313 13.82059
1.864719 13.81245
1.875125 13.81416
1.890735 13.84213
1.89854 13.87167
1.906344 13.91516
1.914149 13.97648
1.921954 14.06104
1.929759 14.17654
1.937563 14.33411
1.942766 14.47037
1.947969 14.63907
1.953173 14.84873
1.958376 15.11001
1.963579 15.43614
1.968782 15.84282
1.973985 16.34759
1.979188 16.96835
1.984391 17.7207
1.989594 18.61397
1.994797 19.64626
2.0 20.79933
2.01745 24.8838
2.021813 25.71791
2.026175 26.37179
2.030538 26.80167
2.0349 26.97684
2.03847 26.92098
2.04204 26.68771
2.04561 26.28766
2.049179 25.73902
2.056318 24.29472
2.063457 22.57964
2.075987 19.56002
2.082252 18.25116
2.088516 17.13688
2.091649 16.65412
2.094781 16.21907
2.097914 15.82861
2.101046 15.4796
2.104179 15.1681
2.107311 14.89053
2.113575 14.42233
2.118132 14.14211
2.122688 13.90278
2.12696 13.70886
2.131231 13.5393
2.139774 13.25728
2.148317 13.03191
2.15686 12.84679
2.165403 12.69096
2.173946 12.55695
2.182489 12.43948
2.191032 12.33474
2.208118 12.15294
2.225204 11.9965
2.24229 11.85683
2.259375 11.72858
2.284435 11.55367
2.309494 11.38734
2.334554 11.22441
2.359613 11.0614
2.409732 10.72284
2.45985 10.34755
2.516016 9.850311
2.544099 9.559142
2.572182 9.234934
2.600265 8.881105
2.628348 8.516442
2.656431 8.194605
2.684513 8.044204
2.696884 8.090794
2.709254 8.242604
2.721624 8.525843
2.733994 8.962271
2.746365 9.56384
2.758735 10.32733
2.783475 12.23923
2.797613 13.45325
2.818819 15.23814
2.840025 16.81177
2.866938 18.41591
2.89385 19.68403
2.91461 20.55871
2.935369 21.45449
2.956129 22.47503
2.976888 23.73273
2.987268 24.49079
2.997648 25.36043
3.008028 26.36446
3.018407 27.52912
3.028787 28.88463
3.039166 30.46351
3.049546 32.2992
3.059925 34.41976
3.0727 37.44055
3.082572 40.06603
3.092444 42.8818
3.112188 48.55812
3.12206 51.00794
3.131932 52.85982
3.141804 53.86806
3.151675 53.85575
3.16045 52.93427
3.167032 51.70437
3.173613 50.0656
3.186775 45.85542
3.199938 40.98437
3.2131 36.11869
3.22841 31.0892
3.24372 27.06252
3.25903 24.06102
3.27434 21.93766
3.28965 20.50342
3.30496 19.59134
3.32027 19.07573
3.335579 18.86973
3.346713 18.88101
3.364807 19.14987
3.3829 19.70739
3.400994 20.56231
3.419087 21.75788
3.437181 23.37395
3.446228 24.37756
3.455274 25.53999
3.464321 26.89005
3.473367 28.46346
3.482414 30.30585
3.49146 32.4732
3.499115 34.61211
3.50677 37.0821
3.514425 39.93744
3.52208 43.23422
3.529735 47.02377
3.53739 51.34205
3.545045 56.19438
3.552699 61.53568
3.560562 67.41196
3.568425 73.46447
3.58415 84.71199
3.592013 89.02282
3.599875 91.83786
3.607738 92.77577
3.6156 91.60808
3.621388 89.3805
3.63007 84.0297
3.638751 76.70425
3.647432 68.07406
3.656113 58.88169
3.666818 47.77508
3.677523 37.79497
3.682876 33.40064
3.688228 29.44301
3.69358 25.92248
3.698932 22.82393
3.704024 20.24335
3.709116 17.99152
3.714208 16.03631
3.719299 14.34511
3.724391 12.88522
3.729483 11.62695
3.734575 10.54283
3.739666 9.608509
3.744758 8.802015
3.74985 8.104778
3.754942 7.500616
3.760033 6.975759
3.770217 6.117862
3.7804 5.456081
3.78946 4.987499
3.798519 4.602239
3.807579 4.278683
3.816638 4.000675
3.834757 3.536512
3.852875 3.151947
3.870994 2.829264
3.889113 2.575777
3.907232 2.405766
3.92535 2.324618
3.94442 2.324047
3.963489 2.386141
3.982558 2.484146
4.001627 2.597228
4.039766 2.822418
4.077904 3.018014
4.116043 3.182735
4.154181 3.322318
4.192319 3.441487
4.230457 3.544916
4.276299 3.653824
4.322141 3.750987
4.367983 3.841034
4.413825 3.928353
4.459667 4.017867
4.482588 4.06538
4.505509 4.116063
4.52843 4.171206
4.551351 4.23247
4.574272 4.302152
4.597193 4.383691
4.613323 4.450917
4.629453 4.529187
4.645583 4.622219
4.661712 4.735528
4.669777 4.802327
4.677842 4.877828
4.685907 4.964063
4.693971 5.063745
4.702036 5.180621
4.710101 5.31985
4.718166 5.488705
4.72623 5.697421
4.733871 5.944968
4.737691 6.091991
4.741511 6.257817
4.745331 6.445337
4.749151 6.657786
4.752971 6.898725
4.756791 7.172001
4.760612 7.481763
4.764432 7.832017
4.768252 8.226964
4.772072 8.670493
4.775892 9.16602
4.779712 9.716211
4.783532 10.32267
4.787352 10.98564
4.792022 11.87056
4.796691 12.83054
4.806029 14.92292
4.824705 19.13035
4.830954 20.26699
4.837203 21.13376
4.843452 21.66614
4.8497 21.82243
4.854447 21.6806
4.859194 21.31954
4.863941 20.75504
4.868688 20.01142
4.877404 18.2861
4.886119 16.28639
4.90355 12.31104
4.909579 11.12194
4.915607 10.07432
4.921635 9.175373
4.927663 8.421832
4.933691 7.802944
4.939719 7.303507
4.945747 6.906438
4.951775 6.594696
4.957804 6.352509
4.963832 6.166211
4.96986 6.024248
4.975888 5.917294
4.981916 5.837979
4.987944 5.780579
4.993972 5.740709
5.0 5.715029
5.00996 5.697198
5.019919 5.703327
5.029879 5.728203
5.039838 5.768412
5.049798 5.821703
5.059757 5.886562
5.069716 5.96201
5.079675 6.047422
5.099594 6.246906
5.119513 6.484194
5.139432 6.760237
5.15935 7.076672
5.185863 7.563714
5.212375 8.130554
5.238888 8.782662
5.2654 9.523061
5.300744 10.6423
5.336088 11.88522
5.406775 14.47219
5.442119 15.60836
5.477463 16.49313
5.512807 17.05884
5.54815 17.29607
5.606038 17.11233
5.663925 16.55421
5.721813 15.99551
5.750757 15.80027
5.7797 15.69576
5.815311 15.72573
5.850922 15.97202
5.886533 16.49837
5.922144 17.40867
5.93995 18.05204
5.957755 18.85219
5.975561 19.84001
5.993366 21.053
6.011172 22.53571
6.028977 24.33755
6.046783 26.50827
6.064588 29.08509
6.082448 32.08233
6.100307 35.43557
6.118167 39.0012
6.136026 42.53895
6.153886 45.73832
6.171745 48.28695
6.189604 49.97861
6.207463 50.82333
6.221751 51.08243
6.228895 51.16955
6.236038 51.29418
6.243182 51.51735
6.250326 51.91007
6.25747 52.55398
6.264613 53.5416
6.272186 55.07917
6.279759 57.25245
6.287332 60.19912
6.294904 64.04958
6.302477 68.91194
6.310049 74.8451
6.317622 81.83686
6.325194 89.77015
6.335482 101.6093
6.345769 113.7397
6.355665 124.4084
6.36556 132.6922
6.375455 137.3072
6.38535 137.3532
6.3888 136.2202
6.393975 133.4197
6.39915 129.3632
6.4095 117.9919
6.419916 103.3719
6.430332 87.25913
6.440748 71.28088
6.451163 56.70201
6.459371 46.71168
6.467579 38.2209
6.471683 34.54052
6.475787 31.22253
6.479891 28.24915
6.483994 25.59932
6.488098 23.24756
6.492202 21.16902
6.496306 19.33778
6.50041 17.72839
6.504514 16.31641
6.508618 15.0789
6.516825 13.04466
6.522619 11.89808
6.528413 10.94215
6.534207 10.14173
6.54 9.468127
6.548691 8.645314
6.557382 7.995666
6.566073 7.475856
6.574763 7.054906
6.583454 6.71038
6.592144 6.426095
6.600835 6.189995
6.609525 5.993166
6.626907 5.691605
6.644288 5.483704
6.661669 5.346453
6.67905 5.265555
6.6945 5.233764
6.717675 5.249018
6.74085 5.335819
6.764025 5.496009
6.7872 5.738766
6.806311 6.013944
6.825422 6.374577
6.844533 6.845546
6.863644 7.464396
6.882755 8.291046
6.892311 8.81181
6.901866 9.428177
6.911422 10.16663
6.920977 11.06318
6.930533 12.16757
6.940088 13.5465
6.945694 14.5178
6.951299 15.63495
6.956905 16.92285
6.96251 18.40817
6.968116 20.12079
6.973721 22.09077
6.979327 24.34956
6.984932 26.92541
6.990538 29.84435
6.996143 33.12382
7.007354 40.78909
7.018565 49.81967
7.029775 59.8215
7.039994 69.18091
7.050971 78.6062
7.061947 86.34499
7.072924 91.41121
7.0839 93.10877
7.091775 92.10037
7.09965 89.30658
7.107525 84.9362
7.1154 79.29891
7.127957 68.61804
7.140513 57.20845
7.153069 46.36062
7.159347 41.42686
7.165625 36.90596
7.171455 33.10292
7.177285 29.68561
7.183115 26.64476
7.188944 23.96123
7.194774 21.60755
7.200604 19.55373
7.206434 17.76764
7.212263 16.21771
7.218093 14.87311
7.223923 13.7062
7.229753 12.69192
7.235582 11.80827
7.247241 10.35828
7.2589 9.234033
7.27325 8.170643
7.2876 7.358986
7.30195 6.726781
7.3163 6.226138
7.33065 5.82444
7.345 5.498802
7.35935 5.232745
7.3737 5.014186
7.4024 4.686017
7.4311 4.46615
7.4598 4.325726
7.4885 4.244505
7.5172 4.203323
7.5459 4.17564
7.5746 4.118357
7.595725 4.022577
7.61685 3.855799
7.637975 3.609969
7.6591 3.302597
7.680225 2.977303
7.70135 2.689379
7.722475 2.483855
7.733038 2.419179
7.7436 2.380175
7.758347 2.365393
7.773094 2.390089
7.802588 2.523951
7.828395 2.696478
7.854202 2.896076
7.905816 3.345766
7.95743 3.865293
8.009044 4.485972
8.060658 5.259327
8.086465 5.722165
8.112272 6.248237
8.138079 6.849417
8.163886 7.540188
8.189693 8.33834
8.2155 9.265932
8.246838 10.60672
8.278175 12.24408
8.309512 14.26493
8.340849 16.78766
8.356518 18.28686
8.372186 19.97958
8.387855 21.90002
8.403523 24.08986
8.419192 26.60107
8.43486 29.49707
8.450529 32.85744
8.466197 36.78139
8.486474 42.90772
8.506751 50.56578
8.51689 55.12588
8.527028 60.28128
8.537167 66.13506
8.547305 72.80895
8.557444 80.45247
8.567582 89.24258
8.577721 99.39526
8.587859 111.1636
8.597998 124.8497
8.608136 140.796
8.618275 159.3908
8.628413 181.0417
8.639474 208.633
8.650534 240.8182
8.66134 277.0037
8.672145 317.906
8.68295 363.1876
8.693755 412.0197
8.70456 463.0081
8.715365 514.1847
8.736975 606.98
8.753244 657.5651
8.761379 673.7198
8.769513 682.8494
8.778625 684.3473
8.787738 676.6741
8.79685 660.3906
8.815075 606.3812
8.831622 540.8548
8.848169 469.4305
8.864716 400.0556
8.881263 337.9207
8.89781 285.3863
8.906084 262.8403
8.914357 242.6531
8.922631 224.6547
8.930904 208.655
8.94745 181.8197
8.958675 166.873
8.9699 154.0388
8.981125 142.9352
8.99235 133.2452
9.003575 124.713
9.0148 117.1373
9.03725 104.2786
9.0597 93.86854
9.08215 85.54651
9.093375 82.14598
9.1046 79.27633
9.115825 76.97757
9.12705 75.30741
9.141425 74.2064
9.1558 74.44136
9.165683 75.47331
9.175566 77.26801
9.195332 83.17721
9.215098 91.73777
9.234863 101.5155
9.245648 106.5411
9.256432 110.7886
9.267216 113.8472
9.278 115.3931
9.2852 115.4828
9.296 114.1607
9.3068 111.1735
9.3176 106.7467
9.3284 101.2108
9.350497 88.03872
9.372594 74.83491
9.383643 68.86642
9.394691 63.49121
9.40574 58.74391
9.416788 54.60998
9.428061 50.9747
9.439334 47.86204
9.450607 45.2015
9.461879 42.92667
9.473152 40.97855
9.484424 39.30818
9.506969 36.64715
9.529515 34.71001
9.55206 33.35106
9.574605 32.47719
9.59715 32.01999
9.6302 31.95094
9.671519 32.36603
9.712838 32.31377
9.737644 31.60021
9.76245 30.26199
9.805769 26.80541
9.849088 22.97419
9.870748 21.2368
9.892407 19.70188
9.914066 18.38678
9.935725 17.29208
9.951794 16.62287
9.967863 16.08297
9.983932 15.69186
10.0 15.48857
10.01475 15.52448
10.02213 15.64678
10.0295 15.85453
10.04057 16.35888
10.05163 17.14078
10.06269 18.25454
10.07375 19.74662
10.08482 21.64614
10.09588 23.94409
10.118 29.48369
10.12925 32.51646
10.1391 35.08516
10.14894 37.41125
10.15879 39.35194
10.16863 40.77845
10.17988 41.6728
10.1919 41.70831
10.20391 40.84183
10.21593 39.21655
10.22794 37.04399
10.25037 32.30646
10.26159 29.93411
10.2728 27.71538
10.28402 25.70912
10.29523 23.94555
10.30645 22.42119
10.31766 21.12116
10.32564 20.31709
10.33362 19.60201
10.34958 18.39754
10.36554 17.43299
10.3815 16.6491
10.39746 16.00208
10.41342 15.46058
10.44533 14.61174
10.47725 13.98971
10.50917 13.53716
10.54109 13.2261
10.573 13.04423
10.619 12.99543
10.803 13.77402
10.88425 13.44248
10.92487 13.15971
10.96549 12.87779
11.00612 12.63174
11.04674 12.43848
11.08736 12.30438
11.12798 12.23191
11.16439 12.2211
11.20079 12.26471
11.23719 12.36938
11.27359 12.54688
11.29179 12.66833
11.30999 12.81558
11.32819 12.99274
11.34639 13.20523
11.36459 13.46039
11.38279 13.76842
11.40099 14.14391
11.41919 14.60849
11.43448 15.0917
11.44213 15.3749
11.44977 15.69195
11.45742 16.05025
11.46506 16.45711
11.47271 16.92394
11.48035 17.4625
11.488 18.09029
11.49564 18.82544
11.50329 19.69373
11.51093 20.72107
11.51858 21.94261
11.52622 23.39115
11.53386 25.10641
11.5415 27.12671
11.54951 29.61081
11.55752 32.50092
11.56553 35.81402
11.57353 39.54025
11.58154 43.65541
11.58955 48.0873
11.59756 52.73065
11.60556 57.43698
11.61721 64.04709
11.63338 71.6764
11.64146 74.35174
11.64954 76.03475
11.65707 76.60558
11.6646 76.16558
11.67665 73.39281
11.68609 69.61598
11.69552 64.71691
11.70495 59.02743
11.71438 52.9124
11.7263 45.11981
11.73821 37.81603
11.75013 31.40661
11.75609 28.61459
11.76204 26.11767
11.76938 23.43557
11.77671 21.17879
11.78404 19.3125
11.79137 17.79739
11.79871 16.58856
11.80604 15.64521
11.81337 14.92341
11.8207 14.38475
11.82575 14.10238
11.83079 13.88153
11.84087 13.5896
11.85095 13.45286
11.86103 13.4305
11.87112 13.4936
11.8812 13.62196
11.89128 13.80212
11.90136 14.02521
11.91145 14.2859
11.92153 14.58032
11.94169 15.26514
11.96186 16.07838
11.98202 17.02902
12.00762 18.46537
12.03321 20.21474
12.0588 22.36769
12.08439 25.05482
12.09719 26.65535
12.10998 28.46486
12.12278 30.52421
12.13557 32.87778
12.14837 35.59049
12.16116 38.73911
12.17396 42.43905
12.18675 46.83847
12.19877 51.80562
12.21079 57.83339
12.22281 65.25878
12.22882 69.62871
12.23482 74.51264
12.24083 79.99814
12.24684 86.1543
12.25285 93.06188
12.25885 100.7896
12.26486 109.4443
12.27087 119.0896
12.27688 129.7914
12.28288 141.5797
12.29029 157.7022
12.2977 175.546
12.30511 195.025
12.31251 215.9276
12.31992 238.0197
12.32732 260.839
12.34213 306.6362
12.3541 340.8364
12.36607 369.2602
12.37804 389.0597
12.39 398.0541
12.39475 398.3473
12.40188 395.2187
12.409 387.915
12.42335 361.685
12.4377 323.3536
12.45205 277.9546
12.4664 230.6956
12.48423 175.8251
12.49314 151.5942
12.50205 129.9731
12.51096 111.0673
12.51987 94.82249
12.52878 81.06893
12.53769 69.56444
12.54524 61.37035
12.55278 54.42672
12.56032 48.55482
12.56786 43.59972
12.5754 39.42212
12.58294 35.89992
12.59048 32.92834
12.59802 30.41894
12.60557 28.29559
12.61311 26.50338
12.62819 23.71574
12.64327 21.76334
12.65835 20.46233
12.6748 19.65507
12.69125 19.40692
12.70771 19.67604
12.72416 20.43874
12.74062 21.66966
12.75707 23.31533
12.77643 25.64633
12.79579 28.14349
12.81515 30.43106
12.8345 32.08912
12.853 32.75772
12.86225 32.69568
12.87613 32.0961
12.89 30.93597
12.90988 28.51024
12.92975 25.5774
12.94963 22.58325
12.9695 19.8905
12.98938 17.71372
13.00925 16.1366
13.02913 15.14592
13.049 14.68686
13.06807 14.68675
13.08713 15.07094
13.10619 15.80686
13.12525 16.87064
13.15469 19.09366
13.18413 21.8434
13.21357 24.72022
13.243 27.09277
13.26557 28.13804
13.28813 28.27571
13.30125 27.92467
13.3275 26.43129
13.35085 24.57772
13.37419 22.71092
13.39754 21.24781
13.42088 20.47139
13.43791 20.41497
13.45494 20.79841
13.47197 21.60367
13.489 22.79983
13.51035 24.79665
13.53169 27.27946
13.55304 30.18382
13.57438 33.44299
13.61707 40.77044
13.65975 48.71187
13.72707 61.15743
13.79438 71.96444
13.86169 80.17751
13.929 85.39809
13.9725 86.89019
14.016 86.52074
14.05225 84.53913
14.0885 80.95083
14.12475 75.89745
14.161 69.76101
14.19725 63.10101
14.2335 56.52157
14.26975 50.54057
14.28788 47.89612
14.306 45.53343
14.32019 43.89953
14.33438 42.47281
14.34857 41.27093
14.36276 40.31462
14.37695 39.62767
14.38405 39.39292
14.39114 39.23495
14.39824 39.15576
14.40533 39.15715
14.41243 39.23954
14.41952 39.40143
14.42882 39.72837
14.43812 40.17136
14.44742 40.70619
14.45672 41.29802
14.47532 42.45938
14.49391 43.1834
14.50383 43.20751
14.52136 42.36625
14.53013 41.45631
14.53889 40.20745
14.5531 37.49909
14.56385 34.97369
14.5746 32.15399
14.58765 28.52097
14.60069 24.88533
14.61373 21.45892
14.62677 18.40447
14.63729 16.27949
14.64781 14.4799
14.65833 13.00064
14.66884 11.81926
14.67936 10.89826
14.68988 10.19794
14.7004 9.676677
14.71091 9.296128
14.72043 9.044273
14.72994 8.859334
14.73945 8.724385
14.74896 8.626462
14.75847 8.555741
14.76798 8.504965
14.77749 8.468888
14.787 8.443781
14.8045 8.418083
14.822 8.411163
14.8395 8.417893
14.857 8.435605
14.892 8.498819
14.927 8.595518
14.96172 8.724402
14.99644 8.890678
15.03116 9.106841
15.06588 9.402149
15.08324 9.597626
15.1006 9.841949
15.11796 10.15517
15.13532 10.56602
15.15268 11.11509
15.17004 11.85897
15.1874 12.87514
15.20475 14.26632
15.21911 15.79594
15.23347 17.76458
15.24783 20.27294
15.26219 23.42201
15.27655 27.29616
15.29091 31.93834
15.30527 37.31923
15.31963 43.30576
15.34988 56.575
15.36566 62.7441
15.38144 67.47826
15.39722 70.1392
15.413 70.30782
15.417 69.93514
15.42675 68.33876
15.4365 65.82645
15.44625 62.51134
15.456 58.54302
15.47078 51.67203
15.48555 44.33514
15.50032 37.10388
15.51509 30.42617
15.52777 25.35596
15.54044 20.99468
15.55312 17.34731
15.55946 15.78123
15.56579 14.37798
15.57213 13.12295
15.57847 12.00739
15.58481 11.01976
15.59114 10.14975
15.59748 9.383314
15.60381 8.712043
15.61648 7.610517
15.62801 6.839277
15.63953 6.242157
15.65105 5.782225
15.66257 5.430955
15.6741 5.16607
15.68562 4.971183
15.70866 4.743171
15.72709 4.681585
15.74552 4.70695
15.76742 4.839108
15.78931 5.083055
15.8112 5.455923
15.82215 5.70203
15.83309 5.997437
15.84404 6.353614
15.85498 6.784797
15.86593 7.31196
15.87687 7.961143
15.88782 8.769199
15.89876 9.780654
15.90971 11.05516
15.92065 12.66022
15.92613 13.61376
15.9316 14.67941
15.93708 15.87219
15.94255 17.1988
15.94803 18.67485
15.9535 20.30495
15.96444 24.06855
15.97539 28.54373
15.98633 33.72521
15.99728 39.56355
16.00822 45.91361
16.02896 58.53446
16.04969 69.99492
16.05942 74.23611
16.06915 77.40066
16.07888 79.29236
16.0886 79.7861
16.09232 79.59442
16.1016 78.20771
16.11088 75.58809
16.12077 71.5935
16.13065 66.59157
16.15042 54.67538
16.16559 44.99497
16.18075 35.84472
16.18834 31.66237
16.19592 27.81957
16.2035 24.33824
16.21108 21.22931
16.21777 18.79254
16.22446 16.63404
16.23115 14.73911
16.23784 13.08943
16.24453 11.66439
16.25122 10.44232
16.25791 9.401495
16.2646 8.520852
16.27129 7.780598
16.27798 7.162572
16.28467 6.650462
16.29136 6.229897
16.29805 5.888438
16.30474 5.6155
16.31811 5.241514
16.33238 5.047733
16.34666 5.028069
16.36093 5.163459
16.3752 5.450601
16.38947 5.899676
16.40464 6.580383
16.4198 7.5128
16.42739 8.092822
16.43497 8.759715
16.44255 9.524929
16.45013 10.40043
16.45772 11.40077
16.4653 12.53749
16.47288 13.82677
16.48046 15.28406
16.48805 16.92706
16.49563 18.76631
16.50321 20.81738
16.51079 23.09161
16.51993 26.14201
16.52907 29.53458
16.54734 37.30492
16.56561 46.17779
16.58388 55.64776
16.6016 64.6742
16.61932 72.67758
16.63704 78.79815
16.65475 82.3535
16.6635 83.04201
16.67947 82.448
16.69543 79.63659
16.71139 75.00486
16.72735 69.09077
16.75855 55.98928
16.77415 49.57609
16.78974 43.66482
16.80534 38.40002
16.82094 33.83695
16.83654 29.95507
16.85213 26.69269
16.86206 24.89854
16.87199 23.29849
16.89184 20.59603
16.91169 18.42809
16.93154 16.66961
16.95139 15.22495
16.97124 14.02281
16.99109 13.01028
17.01094 12.14791
17.05065 10.76106
17.09035 9.698052
17.13005 8.859415
17.16975 8.184167
17.21513 7.562776
17.2605 7.06584
17.31863 6.573855
17.37675 6.222664
17.43488 6.011211
17.493 5.95653
17.52963 6.013493
17.56625 6.154744
17.60288 6.408715
17.6395 6.831173
17.65782 7.133708
17.67613 7.51817
17.69444 8.006232
17.71275 8.625515
17.73107 9.412222
17.74938 10.41194
17.76769 11.68531
17.786 13.30965
17.80253 15.15767
17.81905 17.45411
17.83558 20.29742
17.8521 23.7836
17.86863 28.00804
17.88515 33.03019
17.90167 38.86719
17.91819 45.45901
17.95025 59.72569
17.97215 69.61174
17.99405 78.46737
18.01595 85.24959
18.03785 89.12901
18.04678 89.76519
18.05899 89.72761
18.0712 88.67427
18.09561 83.87094
18.12002 76.36265
18.14443 67.41315
18.17866 54.66319
18.19577 48.85127
18.21288 43.63702
18.22999 39.08209
18.2471 35.18442
18.26421 31.89943
18.28132 29.1597
18.30239 26.4243
18.32346 24.26949
18.34453 22.58242
18.3656 21.27365
18.38667 20.2748
18.40774 19.53414
18.44987 18.67945
18.492 18.48979
18.53771 18.87799
18.58341 19.77482
18.62912 21.11377
18.67482 22.87755
18.69768 23.93256
18.72053 25.12078
18.74338 26.46617
18.76623 28.00208
18.78908 29.77246
18.80051 30.76206
18.81193 31.82884
18.82336 32.98049
18.83478 34.21937
18.84621 35.54971
18.85763 36.96818
18.86922 38.49428
18.88081 40.09892
18.8924 41.77043
18.90399 43.49588
18.95034 50.82152
18.9661 53.58421
18.9779 55.86805
18.9897 58.44231
18.99852 60.62872
19.00733 63.10279
19.01882 66.87732
19.03031 71.42703
19.0418 76.93915
19.05328 83.61626
19.06545 92.23144
19.07761 102.7249
19.08978 115.4636
19.10194 130.8134
19.11411 149.2161
19.12627 171.0673
19.13844 196.8058
19.1506 226.7176
19.15833 248.0064
